"tax_id","species_id","parent_tax_id","rank","name"
"487053",25736,"223593","species","Schwiebea lebruni"
"202184",25740,"202183","species","Sciaphilus asperatus"
"1385324",25741,"1385323","species","Sciapteryx consobrina"
"1385325",25742,"1385323","species","Sciapteryx costalis"
"377571",25752,"377529","species","Sciapus platypterus"
"377572",25753,"377529","species","Sciapus wiedemanni"
"1000603",25754,"377529","species","Sciapus zonatulus"
"709459",25756,"82677","species","Sciara hemerobioides"
"709462",25757,"82677","species","Sciara humeralis"
"1260812",25763,"82677","species","Sciara ruficauda"
"1545242",25765,"881788","species","Sciocoris cursitans"
"1545243",25766,"881788","species","Sciocoris homalonotus"
"651992",25767,"651989","species","Sciodrepoides fumatus"
"651990",25768,"651989","species","Sciodrepoides watsoni"
"320937",25769,"320936","species","Sciomyza simplex"
"2365070",25771,"1085959","species","Sciophila fenestella"
"1790210",25773,"1085959","species","Sciophila hirta"
"1601830",25774,"1085959","species","Sciophila lutea"
"1085960",25775,"1085959","species","Sciophila nigronitida"
"2746337",25776,"1085959","species","Sciophila rufa"
"1343507",25777,"1085959","species","Sciophila thoracica"
"471164",25778,"471163","species","Sciota adelphella"
"1101049",25779,"471163","species","Sciota hostilis"
"1870295",25780,"471163","species","Sciota rhenella"
"351519",25781,"195291","species","Scirtes hemisphaericus"
"1588440",25782,"195291","species","Scirtes orbicularis"
"288182",25783,"288181","species","Scirtetes robustus"
"163899",25784,"163898","species","Scirtothrips dorsalis"
"333405",25785,"163898","species","Scirtothrips inermis"
"30640",25788,"10001","species","Sciurus carolinensis"
"34861",25789,"10001","species","Sciurus niger"
"55149",25790,"10001","species","Sciurus vulgaris"
"1309596",25794,"1309595","species","Sclerocona acutella"
"1971892",25796,"1971891","species","Sclerophaedon orbicularis"
"463313",25799,"95535","species","Scolelepis bonnieri"
"1400846",25800,"95535","species","Scolelepis foliosa"
"95536",25802,"95535","species","Scolelepis squamata"
"2461490",25804,"547552","species","Scoletoma fragilis"
"362099",25809,"362098","species","Scolioneura betuleti"
"430670",25810,"362098","species","Scolioneura vicina"
"132600",25811,"132599","species","Scoliopteryx libatrix"
"495608",25812,"495607","species","Scolobates auriculatus"
"100826",25816,"56298","species","Scolopax rusticola"
"46605",25820,"46604","species","Scoloplos armiger"
"706308",25821,"706306","species","Scoloposcelis pulchella"
"1545245",25822,"881790","species","Scolopostethus affinis"
"1545246",25823,"881790","species","Scolopostethus decoratus"
"1545247",25825,"881790","species","Scolopostethus pictus"
"881791",25828,"881790","species","Scolopostethus thomsoni"
"1367346",25831,"159923","species","Scolytus carpini"
"878976",25832,"159923","species","Scolytus intricatus"
"1570966",25833,"159923","species","Scolytus mali"
"160329",25834,"159923","species","Scolytus multistriatus"
"1219882",25835,"159923","species","Scolytus pygmaeus"
"1553731",25836,"159923","species","Scolytus ratzeburgii"
"1219883",25837,"159923","species","Scolytus rugulosus"
"1002013",25838,"159923","species","Scolytus scolytus"
"13676",25839,"13675","species","Scomber japonicus"
"13677",25840,"13675","species","Scomber scombrus"
"129061",25841,"129060","species","Scomberesox saurus"
"1588442",25842,"1541376","species","Scopaeus gracilis"
"1553732",25843,"1541376","species","Scopaeus laevigatus"
"2561712",25847,"1541376","species","Scopaeus ryei"
"1594341",25849,"572917","species","Scoparia ambigualis"
"1101050",25850,"572917","species","Scoparia basistrigalis"
"1594343",25851,"572917","species","Scoparia pyralella"
"1870299",25852,"572917","species","Scoparia subfusca"
"1732123",25853,"228743","species","Scopelocheirus hopei"
"495614",25856,"495613","species","Scopesis fraterna"
"1888452",25858,"495613","species","Scopesis gesticulator"
"1045568",25859,"495613","species","Scopesis macropus"
"1045624",25861,"495613","species","Scopesis polita"
"1045625",25862,"495613","species","Scopesis rufonotata"
"52904",25863,"52903","species","Scophthalmus maximus"
"65125",25864,"52903","species","Scophthalmus rhombus"
"1441583",25865,"104443","species","Scopula corrivalaria"
"505407",25866,"104443","species","Scopula decorata"
"1441585",25867,"104443","species","Scopula emutaria"
"934891",25868,"104443","species","Scopula floslactata"
"190359",25869,"104443","species","Scopula imitaria"
"104444",25870,"104443","species","Scopula immorata"
"987004",25871,"104443","species","Scopula immutata"
"190360",25872,"104443","species","Scopula marginepunctata"
"934892",25873,"104443","species","Scopula nigropunctata"
"104445",25874,"104443","species","Scopula ornata"
"190361",25875,"104443","species","Scopula rubiginata"
"987007",25876,"104443","species","Scopula ternata"
"987008",25877,"104443","species","Scopula umbelaria"
"2747191",25878,"2747190","species","Scotina celans"
"2747192",25880,"2747190","species","Scotina palliardii"
"1926223",25881,"1872074","species","Scotophaeus blackwalli"
"1907045",25882,"1872074","species","Scotophaeus quadripunctatus"
"1872075",25883,"1872074","species","Scotophaeus scutulatus"
"987009",25884,"326961","species","Scotopteryx bipunctaria"
"326962",25885,"326961","species","Scotopteryx chenopodiata"
"1870302",25886,"326961","species","Scotopteryx coarctaria"
"987010",25887,"326961","species","Scotopteryx luridata"
"934893",25888,"326961","species","Scotopteryx moeniata"
"1870305",25889,"326961","species","Scotopteryx mucronata"
"442097",25893,"432913","species","Scraptia fuscula"
"665965",25894,"665964","species","Scrobicularia plana"
"1448916",25895,"687130","species","Scrobipalpa acuminatella"
"1870312",25896,"687130","species","Scrobipalpa artemisiella"
"687131",25897,"687130","species","Scrobipalpa atriplicella"
"1858070",25898,"687130","species","Scrobipalpa costella"
"1858071",25899,"687130","species","Scrobipalpa instabilella"
"2561723",25900,"687130","species","Scrobipalpa nitentella"
"1280439",25901,"687130","species","Scrobipalpa obsoletella"
"2561724",25902,"687130","species","Scrobipalpa ocellatella"
"1588110",25903,"687130","species","Scrobipalpa proclivella"
"2561725",25904,"687130","species","Scrobipalpa salinella"
"2561726",25905,"687130","species","Scrobipalpa samadensis"
"1660686",25906,"1479702","species","Scrobipalpula tussilaginis"
"473640",25908,"450188","species","Scruparia chelata"
"626263",25909,"97287","species","Scrupocellaria scruposa"
"1118613",25910,"272288","species","Scutellista caerulea"
"29022",25911,"29021","species","Scutigera coleoptrata"
"388540",25912,"61987","species","Scutigerella causeyae"
"146864",25913,"61987","species","Scutigerella immaculata"
"2341018",25919,"708306","species","Scutomegninia phalacrocoracis"
"700024",25920,"504892","species","Scutovertex alpinus"
"504893",25921,"504892","species","Scutovertex minutus"
"504895",25923,"504892","species","Scutovertex sculptus"
"61604",25924,"61603","species","Scutulanyssus obscurus"
"324121",25926,"324120","species","Geocenamus quadrifer"
"1544703",25927,"293574","species","Scutylenchus tartuensis"
"1588443",25929,"295589","species","Scydmaenus perrisi"
"1588444",25930,"295589","species","Scydmaenus rufus"
"1588445",25931,"295589","species","Scydmaenus tarsatus"
"1588592",25932,"1588591","species","Scydmoraphes helvolus"
"1588593",25933,"1588591","species","Scydmoraphes sparshalli"
"7830",25934,"7829","species","Scyliorhinus canicula"
"68454",25935,"7829","species","Scyliorhinus stellaris"
"577143",25936,"115351","species","Scymnus abietis"
"703273",25937,"115351","species","Scymnus apetzi"
"1971859",25938,"115351","species","Scymnus ater"
"878977",25939,"115351","species","Scymnus auritus"
"1588446",25940,"115351","species","Scymnus ferrugatus"
"619630",25941,"115351","species","Scymnus frontalis"
"346849",25942,"115351","species","Scymnus haemorrhoidalis"
"703274",25943,"115351","species","Scymnus interruptus"
"1588448",25944,"115351","species","Scymnus limbatus"
"1553734",25945,"115351","species","Scymnus nigrinus"
"703276",25946,"115351","species","Scymnus rubromaculatus"
"1553735",25947,"115351","species","Scymnus schmidti"
"115352",25949,"115351","species","Scymnus suturalis"
"206504",25950,"206489","species","Scyphophorus acupunctatus"
"1870314",25951,"347748","species","Scythris cicadella"
"1870316",25952,"347748","species","Scythris disparella"
"2561736",25953,"347748","species","Scythris dissimilella"
"1073593",25954,"347748","species","Scythris empetrella"
"1870319",25955,"347748","species","Scythris ericetella"
"1870320",25956,"347748","species","Scythris ericivorella"
"1073594",25957,"347748","species","Scythris inspersella"
"1870326",25958,"347748","species","Scythris knochella"
"1594344",25959,"347748","species","Scythris laminella"
"347749",25960,"347748","species","Scythris limbella"
"1870330",25961,"347748","species","Scythris picaepennis"
"2561743",25962,"347748","species","Scythris potentillella"
"1870338",25964,"347748","species","Scythris tributella"
"753227",25965,"397434","species","Scythropia crataegella"
"1112478",25966,"575964","species","Scytodes thoracica"
"394696",25969,"34820","species","Sebastes mentella"
"394699",25970,"34820","species","Sebastes norvegicus"
"214486",25971,"34820","species","Sebastes schlegelii"
"394708",25972,"34820","species","Sebastes viviparus"
"288462",25973,"211361","species","Sectonema barbatoides"
"626275",25976,"626274","species","Securiflustra securifrons"
"1219329",25977,"1219328","species","Sedina buettneri"
"280434",25978,"32266","species","Segestria bavarica"
"31925",25979,"32266","species","Segestria florentina"
"1155756",25980,"32266","species","Segestria senoculata"
"271036",25981,"191808","species","Segmentina nitida"
"1134738",25982,"1134737","species","Sehirus luctuosus"
"647166",25984,"293669","species","Seinura demani"
"1335511",25987,"1335510","species","Seioptera vibrans"
"1987587",25988,"186261","species","Seira domestica"
"1804853",26001,"1804852","species","Selagia argyrella"
"1870339",26002,"1804852","species","Selagia spadicella"
"1385038",26003,"410285","species","Selandria melanosterna"
"410286",26004,"410285","species","Selandria serva"
"445448",26005,"341401","species","Selatosomus aeneus"
"482317",26006,"341401","species","Selatosomus cruciatus"
"941998",26007,"341401","species","Selatosomus latus"
"340626",26008,"340625","species","Selenaspidus articulatus"
"934894",26009,"572919","species","Selenia dentaria"
"987011",26010,"572919","species","Selenia lunularia"
"934895",26011,"572919","species","Selenia tetralunaria"
"1858072",26012,"704872","species","Selidosema brunnearia"
"2547470",26013,"2202864","species","Sellnickochthonius cricoides"
"2589018",26017,"2202864","species","Sellnickochthonius immaculatus"
"2202865",26020,"2202864","species","Sellnickochthonius zelawaiensis"
"1300246",26021,"796292","species","Semiaphis dauci"
"94630",26024,"94629","species","Semibalanus balanoides"
"182550",26027,"182549","species","Semicytherura striata"
"450889",26028,"450888","species","Semidalis aleyrodiformis"
"1101053",26030,"687132","species","Semioscopis avellanella"
"1870345",26031,"687132","species","Semioscopis oculella"
"1073595",26032,"687132","species","Semioscopis steinkellneriana"
"1510667",26036,"1337740","species","Semitobrilus pellucidus"
"1892517",26037,"1892516","species","Semudobia betulae"
"474288",26041,"474287","species","Sennertionyx manicati"
"1918168",26042,"572249","species","Senometopia excisa"
"1918169",26043,"572249","species","Senometopia intermedia"
"1918170",26045,"572249","species","Senometopia pollinosa"
"1918171",26046,"572249","species","Senometopia separata"
"2021493",26047,"179787","species","Senotainia albifrons"
"2021494",26048,"179787","species","Senotainia conica"
"1858102",26050,"1858101","species","Senta flammea"
"1226606",26053,"320954","species","Sepedon sphegea"
"1226607",26054,"320954","species","Sepedon spinipes"
"1143114",26055,"347460","species","Sepedophilus bipunctatus"
"347461",26056,"347460","species","Sepedophilus immaculatus"
"1501885",26057,"347460","species","Sepedophilus littoreus"
"347462",26058,"347460","species","Sepedophilus marshami"
"347463",26059,"347460","species","Sepedophilus nigripennis"
"1588453",26060,"347460","species","Sepedophilus obtusus"
"878971",26061,"347460","species","Sepedophilus pedicularius"
"347464",26062,"347460","species","Sepedophilus testaceus"
"6610",26063,"6609","species","Sepia officinalis"
"243076",26064,"34534","species","Sepietta neglecta"
"70319",26065,"34534","species","Sepietta oweniana"
"70193",26066,"34536","species","Sepiola atlantica"
"517479",26067,"137507","species","Sepsis biflexuosa"
"141453",26068,"137507","species","Sepsis cynipsea"
"517482",26069,"137507","species","Sepsis duplicata"
"517484",26070,"137507","species","Sepsis flavimana"
"137508",26071,"137507","species","Sepsis fulgens"
"1525853",26072,"137507","species","Sepsis nigripes"
"517491",26073,"137507","species","Sepsis orthocnemis"
"517492",26074,"137507","species","Sepsis punctum"
"305616",26075,"137507","species","Sepsis thoracica"
"517494",26076,"137507","species","Sepsis violacea"
"288854",26077,"89320","species","Sergentia coracina"
"1445835",26078,"1445834","species","Seri obscuripennis"
"442098",26080,"295822","species","Sericoderus lateralis"
"511127",26081,"511126","species","Sericomyia lappona"
"1676147",26082,"511126","species","Sericomyia silentis"
"1876036",26083,"177789","species","Sericostoma flavicorne"
"1271737",26084,"177789","species","Sericostoma personatum"
"1553737",26086,"341403","species","Sericus brunneus"
"9135",26087,"9134","species","Serinus canaria"
"37602",26088,"9134","species","Serinus serinus"
"227849",26089,"227848","species","Sermylassa halensis"
"249369",26090,"249367","species","Serpula vermicularis"
"1077841",26091,"604011","species","Serratella ignita"
"284330",26093,"1985153","species","Serratospiculum tendo"
"1525489",26095,"209716","species","Serromyia femorata"
"1501899",26098,"1501898","species","Serropalpus barbatus"
"662003",26099,"308611","species","Sertularella ellisii"
"662004",26100,"308611","species","Sertularella gayi"
"475738",26101,"308611","species","Sertularella polyzonias"
"308612",26102,"308611","species","Sertularella rugosa"
"1792618",26103,"308611","species","Sertularella tenella"
"662006",26104,"308590","species","Sertularia argentea"
"308610",26105,"308590","species","Sertularia cupressina"
"1035495",26106,"308607","species","Amphisbetia distans"
"748215",26107,"287191","species","Sesia apiformis"
"287197",26108,"287191","species","Sesia bembeciformis"
"1913545",26110,"1913544","species","Setacera micans"
"65603",26111,"48796","species","Setaria cervi"
"221942",26112,"48796","species","Setaria equina"
"108094",26113,"48796","species","Setaria labiatopapillosa"
"988035",26115,"694847","species","Setina irrorella"
"1876045",26116,"699999","species","Setodes argentipunctellus"
"1876057",26117,"699999","species","Setodes punctatus"
"1876061",26118,"699999","species","Setodes viridis"
"111975",26119,"182948","species","Setophaga coronata"
"879052",26124,"879051","species","Siagonium quadricorne"
"1230162",26125,"50607","species","Sialis fuliginosa"
"279420",26126,"50607","species","Sialis lutaria"
"1560624",26127,"50607","species","Sialis nigripes"
"1926224",26128,"243414","species","Sibianor aurocinctus"
"1907046",26129,"243414","species","Sibianor larae"
"878981",26132,"202186","species","Sibinia primita"
"1971861",26133,"202186","species","Sibinia pyrrhodactyla"
"1553738",26135,"202186","species","Sibinia viscariae"
"1219204",26137,"1219203","species","Sicus ferrugineus"
"77656",26139,"77655","species","Sida crystallina"
"988036",26141,"689148","species","Sideridis rivularis"
"988037",26142,"689148","species","Sideridis turbida"
"873146",26144,"262187","species","Siederia listerella"
"65243",26147,"64866","species","Sigalphus irrorator"
"1977100",26148,"446485","species","Sigara distincta"
"446486",26149,"446485","species","Sigara falleni"
"1545248",26150,"446485","species","Sigara fossarum"
"2133935",26151,"446485","species","Sigara hellensii"
"1977101",26152,"446485","species","Sigara iactans"
"537456",26153,"446485","species","Sigara lateralis"
"2133936",26154,"446485","species","Sigara limitata"
"1545249",26156,"446485","species","Sigara nigrolineata"
"2133937",26157,"446485","species","Sigara scotti"
"1545250",26159,"446485","species","Sigara semistriata"
"2133938",26160,"446485","species","Sigara stagnalis"
"1249915",26161,"446485","species","Sigara striata"
"2725526",26164,"198646","species","Silba fumosa"
"1498304",26165,"1498303","species","Silhouettella loricatula"
"879036",26166,"879035","species","Crudosilis ruficollis"
"1876062",26167,"1432123","species","Silo nigricornis"
"1523455",26168,"1432123","species","Silo pallipes"
"1876063",26169,"1432123","species","Silo piceus"
"1926225",26170,"1698997","species","Silometopus ambiguus"
"1872001",26172,"1698997","species","Silometopus elegans"
"1926226",26173,"1698997","species","Silometopus incurvatus"
"1698998",26174,"1698997","species","Silometopus reussi"
"623686",26175,"174900","species","Silpha carinata"
"290670",26176,"174900","species","Silpha obscura"
"414935",26177,"174900","species","Silpha tristis"
"1588456",26178,"174900","species","Silpha tyrolensis"
"94993",26179,"94992","species","Silurus glanis"
"1588457",26180,"619515","species","Silusa rubiginosa"
"1553874",26182,"1553873","species","Silvanoprus fagi"
"878982",26183,"295939","species","Silvanus bidentatus"
"295940",26184,"295939","species","Silvanus unidentatus"
"449612",26186,"449611","species","Simitidion simile"
"848637",26187,"848636","species","Xandarovula patula"
"202194",26188,"202193","species","Simo hirticornis"
"1588459",26189,"202193","species","Simo variegatus"
"1421711",26190,"77650","species","Simocephalus congener"
"527149",26191,"77650","species","Simocephalus exspinosus"
"117539",26192,"77650","species","Simocephalus serrulatus"
"77651",26193,"77650","species","Simocephalus vetulus"
"338701",26194,"338700","species","Simplocaria semistriata"
"716701",26195,"7191","species","Simulium angustipes"
"1780258",26196,"7191","species","Simulium angustitarse"
"1780264",26197,"7191","species","Simulium argyreatum"
"630741",26198,"7191","species","Simulium aureum"
"684722",26199,"7191","species","Simulium costatum"
"1780260",26200,"7191","species","Simulium cryophilum"
"1780261",26201,"7191","species","Simulium dunfellense"
"697245",26202,"7191","species","Simulium equinum"
"1206071",26203,"7191","species","Simulium erythrocephalum"
"502684",26204,"7191","species","Simulium intermedium"
"684721",26205,"7191","species","Simulium juxtacrenobium"
"1780257",26206,"7191","species","Simulium latipes"
"697243",26207,"7191","species","Simulium lineatum"
"1117005",26208,"7191","species","Simulium lundstromi"
"2483477",26209,"7191","species","Simulium maculatum"
"2025110",26210,"7191","species","Simulium monticola"
"474923",26211,"7191","species","Simulium morsitans"
"357444",26212,"7191","species","Simulium noelleri"
"304233",26213,"7191","species","Simulium ornatum"
"1117006",26214,"7191","species","Simulium paramorsitans"
"1117007",26215,"7191","species","Simulium posticatum"
"61066",26216,"7191","species","Simulium reptans"
"109159",26217,"7191","species","Simulium verecundum"
"502680",26218,"7191","species","Simulium trifasciatum"
"1780263",26219,"7191","species","Simulium urbanum"
"446483",26220,"7191","species","Simulium variegatum"
"716703",26221,"7191","species","Simulium velutinum"
"421455",26222,"7191","species","Simulium vernum"
"988038",26223,"214355","species","Simyra albovenosa"
"1069815",26224,"1069814","species","Sinanodonta woodiana"
"495629",26225,"495628","species","Sinarachna nigricornis"
"1835302",26226,"495628","species","Sinarachna pallipes"
"187695",26228,"187694","species","Sinella curviseta"
"1926227",26231,"1659409","species","Singa hamata"
"1872002",26232,"1659409","species","Singa nitidula"
"618634",26233,"614542","species","Sinodendron cylindricum"
"337173",26241,"201370","species","Paradoxornis webbianus"
"760204",26242,"295663","species","Sinoxylon anale"
"2696809",26243,"295663","species","Sinoxylon sexdentatum"
"1385054",26245,"1194286","species","Siobla sturmii"
"190364",26246,"190363","species","Siona lineata"
"805082",26247,"143949","species","Sipha elegans"
"805083",26250,"143949","species","Sipha maydis"
"516502",26251,"219336","species","Siphlonurus aestivalis"
"248243",26252,"219336","species","Siphlonurus alternatus"
"2014050",26253,"219336","species","Siphlonurus armatus"
"1240991",26254,"219336","species","Siphlonurus lacustris"
"1918172",26255,"179516","species","Siphona boreata"
"1918173",26256,"179516","species","Siphona collini"
"1918174",26257,"179516","species","Siphona confusa"
"1740939",26258,"179516","species","Siphona cristata"
"1262251",26259,"179516","species","Siphona flavifrons"
"1888021",26260,"179516","species","Siphona geniculata"
"1720752",26261,"179516","species","Siphona hokkaidensis"
"1918176",26262,"179516","species","Siphona ingerae"
"1086782",26263,"179516","species","Siphona maculata"
"1918178",26264,"179516","species","Siphona paludosa"
"1918179",26265,"179516","species","Siphona pauciseta"
"1918181",26266,"179516","species","Siphona setosa"
"1754245",26268,"540885","species","Siphonella oscinina"
"7040",26270,"7039","species","Siphoninus phillyreae"
"941805",26273,"143749","species","Siphonoperla burmeisteri"
"143750",26274,"143749","species","Siphonoperla torrentium"
"6446",26276,"6445","species","Sipunculus nudus"
"1142520",26277,"36764","species","Sirex areolatus"
"689618",26278,"36764","species","Sirex juvencus"
"36765",26279,"36764","species","Sirex noctilio"
"236578",26281,"236577","species","Siriella armata"
"878983",26283,"342718","species","Sirocalodes depressicollis"
"2291285",26284,"342718","species","Sirocalodes mixtus"
"2028692",26286,"279439","species","Sisyra dalii"
"279440",26288,"279439","species","Sisyra nigra"
"1560625",26289,"279439","species","Sisyra terminalis"
"443669",26290,"443668","species","Sitaris muralis"
"44664",26291,"44662","species","Sitobion avenae"
"44665",26292,"44662","species","Sitobion fragariae"
"1720755",26294,"582148","species","Sitochroa palealis"
"1344720",26295,"582148","species","Sitochroa verticalis"
"263140",26296,"263139","species","Sitodiplosis mosellana"
"878984",26297,"122856","species","Sitona cambricus"
"878985",26299,"122856","species","Sitona cylindricollis"
"1588461",26301,"122856","species","Sitona gressorius"
"1971335",26302,"122856","species","Sitona griseus"
"122857",26303,"122856","species","Sitona hispidulus"
"878986",26304,"122856","species","Sitona humeralis"
"1342114",26305,"122856","species","Sitona lateralis"
"878987",26306,"122856","species","Sitona lepidus"
"202195",26307,"122856","species","Sitona lineatus"
"1553739",26308,"122856","species","Sitona lineellus"
"1342115",26309,"122856","species","Sitona macularius"
"1342164",26311,"1342163","species","Andrion regensteinense"
"298151",26312,"122856","species","Sitona striatellus"
"878988",26313,"122856","species","Sitona sulcifrons"
"202197",26314,"122856","species","Sitona suturalis"
"1588464",26315,"122856","species","Sitona waterhousei"
"7046",26316,"7045","species","Sitophilus granarius"
"206427",26317,"7045","species","Sitophilus linearis"
"7048",26318,"7045","species","Sitophilus oryzae"
"7047",26319,"7045","species","Sitophilus zeamais"
"347735",26320,"347734","species","Sitotroga cerealella"
"50251",26321,"50248","species","Sitta europaea"
"2708268",26323,"1766266","species","Attulus distinguendus"
"2566673",26324,"1766266","species","Attulus floricola"
"2710109",26326,"1766266","species","Attulus pubescens"
"2708270",26327,"1766266","species","Attulus saltator"
"1233837",26328,"1233836","species","Skeneopsis planorbis"
"2109847",26329,"435714","species","Skrjabinema ovis"
"1616140",26330,"242457","species","Skrjabingylus nasicola"
"246978",26332,"70662","species","Raillietina cesticillus"
"188233",26334,"188232","species","Slavina appendiculata"
"1159315",26335,"294641","species","Smaragdina affinis"
"1588465",26336,"294641","species","Smaragdina aurita"
"1553740",26337,"294641","species","Smaragdina flavicollis"
"1553741",26338,"294641","species","Smaragdina salicina"
"394087",26339,"280435","species","Smeringopus pallidus"
"1507365",26341,"1507364","species","Smicromyrme rufipes"
"1342117",26342,"465519","species","Smicronyx coecus"
"1588466",26343,"465519","species","Smicronyx jungermanniae"
"1824572",26345,"465519","species","Smicronyx smreczynskii"
"1888453",26349,"495630","species","Smicroplectrus jucundus"
"495631",26350,"495630","species","Smicroplectrus perkinsorum"
"1553876",26352,"1553875","species","Smicrus filicornis"
"1842510",26353,"380541","species","Smidtia conspersa"
"281415",26354,"187697","species","Sminthurides aquaticus"
"281416",26355,"187697","species","Sminthurides malmgreni"
"2041951",26356,"187697","species","Sminthurides parvulus"
"1935925",26357,"187697","species","Sminthurides penicillifer"
"2041952",26359,"187697","species","Sminthurides schoetti"
"2041953",26360,"187697","species","Sminthurides signatus"
"1496267",26363,"187717","species","Sminthurinus aureus"
"187699",26364,"187717","species","Sminthurinus bimaculatus"
"1790211",26365,"187717","species","Sminthurinus concolor"
"1725401",26366,"187717","species","Sminthurinus domesticus"
"1190784",26367,"187717","species","Sminthurinus elegans"
"1725402",26369,"187717","species","Sminthurinus niger"
"1496266",26370,"187717","species","Sminthurinus trinotatus"
"109609",26374,"109608","species","Sminthurus viridis"
"611654",26377,"315559","species","Smittia aterrima"
"611657",26379,"315559","species","Smittia edwardsi"
"315573",26380,"315559","species","Smittia foliacea"
"879777",26382,"315559","species","Smittia nudipennis"
"1755208",26384,"315559","species","Smittia pratorum"
"2510240",26387,"192929","species","Smittoidea prolifica"
"2268228",26389,"2268227","species","Sobolevicanthus gracilis"
"2796890",26396,"2796889","species","Soldanellonyx monardi"
"90069",26398,"28828","species","Solea solea"
"251532",26399,"165598","species","Solen marginatus"
"1225802",26402,"1225801","species","Solenopotes capillatus"
"625136",26403,"13685","species","Solenopsis fugax"
"121131",26405,"13685","species","Solenopsis geminata"
"13686",26406,"13685","species","Solenopsis invicta"
"625236",26407,"13685","species","Solenopsis picea"
"176597",26409,"13685","species","Solenopsis saevissima"
"2500654",26410,"1891559","species","Solieria fenestrata"
"1918185",26411,"1891559","species","Solieria inanis"
"38515",26412,"31448","species","Solieria pacifica"
"931499",26413,"343531","species","Solva marginata"
"76058",26414,"50366","species","Somateria mollissima"
"203439",26415,"50366","species","Somateria spectabilis"
"638529",26416,"126259","species","Somatochlora arctica"
"197173",26417,"126259","species","Somatochlora flavomaculata"
"126260",26418,"126259","species","Somatochlora metallica"
"191813",26419,"191812","species","Somniosus microcephalus"
"1280471",26420,"1280470","species","Sophronia semicostella"
"42254",26421,"9379","species","Sorex araneus"
"62895",26422,"9379","species","Sorex coronatus"
"62280",26423,"9379","species","Sorex minutus"
"753228",26424,"572893","species","Sorhagenia janiszewskae"
"1594346",26425,"572893","species","Sorhagenia rhamniella"
"1657196",26427,"317761","species","Sorhoanus xanthoneurus"
"878989",26428,"577263","species","Soronia grisea"
"1588467",26429,"577263","species","Soronia punctatissima"
"1553742",26430,"524524","species","Sospita vigintiguttata"
"52888",26431,"47133","species","Spadella cephaloptera"
"997544",26432,"216061","species","Spaelotis ravida"
"162946",26433,"162945","species","Spalangia cameroni"
"162947",26434,"162945","species","Spalangia endius"
"1118614",26435,"162945","species","Spalangia erythromera"
"338021",26437,"162945","species","Spalangia nigripes"
"2218062",26441,"121859","species","Spanioneura fonscolombii"
"337979",26443,"337978","species","Spaniopus peisonis"
"2611123",26444,"2611122","species","Spanochaeta dorsalis"
"685382",26445,"572895","species","Spargania luctuata"
"195546",26446,"146607","species","Sparganophilus tamesis"
"1660690",26447,"687136","species","Sparganothis pilleriana"
"8175",26448,"8174","species","Sparus aurata"
"758722",26449,"688916","species","Spatalistis bifasciana"
"72725",26450,"72724","species","Spatangus purpureus"
"1603204",26451,"1603203","species","Spathicopis flavocephala"
"2020152",26453,"144456","species","Spathius erythrocephalus"
"1585979",26454,"144456","species","Spathius exarator"
"2020161",26457,"144456","species","Spathius rubidus"
"1545361",26458,"1545360","species","Spathocera dalmanii"
"1501901",26461,"1501900","species","Spavius glaber"
"113187",26462,"113185","species","Spaziphora hydromyzina"
"321396",26463,"321395","species","Specaria josinae"
"1888022",26468,"1035150","species","Spelobia clunipes"
"1692434",26470,"1035150","species","Spelobia luteilabris"
"608697",26479,"608696","species","Speolepta leptogaster"
"290641",26480,"290640","species","Spercheus emarginatus"
"1633849",26481,"450509","species","Sperchon clupeifer"
"2517773",26484,"450509","species","Sperchon glandulosus"
"2662661",26487,"450509","species","Sperchon longirostris"
"2662663",26492,"450509","species","Sperchon thienemanni"
"2662664",26495,"257717","species","Sperchonopsis verrucosa"
"1649782",26497,"256831","species","Spermophagus calystegiae"
"1569675",26498,"256831","species","Spermophagus sericeus"
"1907049",26499,"280437","species","Spermophora kerinci"
"405010",26501,"171801","species","Argynnis aglaja"
"212016",26503,"212015","species","Sphaeridia pumilis"
"885333",26504,"576535","species","Sphaeridiotrema globulus"
"290649",26505,"290648","species","Sphaeridium bipustulatum"
"878990",26506,"290648","species","Sphaeridium lunatum"
"1588468",26507,"290648","species","Sphaeridium marginatum"
"295564",26508,"290648","species","Sphaeridium scarabaeoides"
"351691",26509,"351690","species","Sphaeriestes castaneus"
"2696811",26510,"351690","species","Sphaeriestes reyi"
"1553743",26511,"351690","species","Sphaeriestes stockmanni"
"154142",26514,"154141","species","Sphaerites glabratus"
"98288",26515,"55712","species","Sphaerium corneum"
"192239",26516,"55712","species","Sphaerium nucleus"
"192879",26518,"55712","species","Sphaerium rivicola"
"696492",26519,"55712","species","Sphaerium solidum"
"1588469",26520,"174920","species","Sphaerius acaroides"
"219361",26521,"219360","species","Sphaerocera curvipes"
"878991",26523,"301069","species","Sphaeroderma rubidum"
"428710",26524,"301069","species","Sphaeroderma testaceum"
"1712805",26525,"222062","species","Sphaerodoropsis minuta"
"2576333",26526,"948934","species","Sphaerodorum gracilis"
"319954",26528,"129903","species","Sphaerolaimus gracilis"
"96875",26529,"96874","species","Sphaeroma serratum"
"1874312",26530,"1874311","species","Sphaeromias fasciatus"
"1822561",26537,"226179","species","Sphaerophoria abbreviata"
"2721520",26539,"226179","species","Sphaerophoria chongjini"
