"synonym_id","species_id","synonym_name","identification_reference"
3535,24129,"Zercon trigonus","Berlese, 1904"
3536,24131,"Zercon traegardhi","Halbert, 1923"
3537,24133,"Accentor modularis","L."
3538,24161,"Kefersteinia cirrata","Keferstein, 1862"
3539,24168,"Psammoryctides barbatus","Grube, 1891"
3540,24174,"Psammotettix exilis","Wagner, 1941"
3541,24194,"Psectrocladius edwardsi","Brundin, 1949"
3542,24195,"Psectrocladius dilatatus","Van der Wulp, 1859"
3543,24202,"Psectrocladius albinervis","Van der Wulp, 1874"
3544,24202,"Psectrocladius stratiotis","Kieffer, 1908"
3545,24213,"Psenulus brevitarsis","Merisuo, 1937"
3546,24219,"Pseudachipteria magnus","Sellnick, 1928"
3547,24220,"Pseudachorutes clavatus","Börner, 1901"
3548,24233,"Pseudamussium septemradiatum","Müller, 1776"
3549,24269,"Hypsibius augusti","Murray, 1907"
3550,24292,"Chorthippus montanus","Charpentier, 1825"
3551,24293,"Chorthippus parallelus","Zetterstedt, 1821"
3552,24302,"Pseudocuma longicornis","Bate, 1858"
3553,24303,"Pseudocuma similis","Sars, 1900"
3554,24307,"Trigonalis hahnii","Spinola, 1840"
3555,24310,"Laelaps doderoi","Berlese, 1910"
3556,24323,"Dichochrysa flavifrons","Brauer, 1850"
3557,24324,"Dichochrysa inornata","Navás, 1901"
3558,24325,"Dichochrysa prasina","Burmeister, 1839"
3559,24326,"Dichochrysa ventralis","Curtis, 1834"
3560,24329,"Pseudomalus auratus","Abeille de Perrin, 1877"
3561,24338,"Pseudonapomyza acuticornis","Loew, 1858"
3562,24340,"Pseudopachystylum goniaeoides","Zetterstedt, 1838"
3563,24343,"Gymnolaelaps anomalis","Willmann, 1951"
3564,24343,"Laelaps dentatus","Halbert, 1920"
3565,24343,"Laelapsoides dentatus","Halbert, 1920"
3566,24344,"Ololaelaps germanicus","Karg, 1965"
3567,24345,"Pseudoparasitus austriaca","Sellnick, 1935"
3568,24371,"Pseudorthocladius cranstoni","Saether & Sublette, 1983"
3569,24381,"Pseudosmittia curticosta","Edwards, 1929"
3570,24384,"Smittia brevifurcata","Edwards, 1926"
3571,24408,"Anoplodera livida","Fabricius, 1777"
3572,24414,"Acarus vegetans","DeGeer, 1768"
3573,24414,"Uropoda alfkeni","Oudemans, 1903"
3574,24414,"Uropoda vegetans","DeGeer, 1768"
3575,24420,"Pteroscolus ortygometrae","Canestrini, 1878"
3576,24423,"Psychophagus processionae","Ratzeburg, 1844"
3577,24423,"Psychophagus puparum","Linnaeus, 1758"
3578,24471,"Dermatodectes cuniculi","Delafond, 1859"
3579,24471,"Psoroptes caprae","Railliet, 1893"
3580,24471,"Psoroptes cervinus","Ward, 1915"
3581,24471,"Psoroptes cuniculi","Delafond, 1859"
3582,24471,"Psoroptes hippotis","Railliet & Henry, 1920"
3583,24471,"Psoroptes natalensis","Hirst, 1919"
3584,24471,"Psoroptes ovis","Hering, 1838"
3585,24471,"Sarcoptes communis","Hering, 1838"
3586,24471,"Sarcoptes equi","Hering, 1838"
3587,24471,"Sarcoptes ovis","Hering, 1838"
3588,24474,"Psychoda parthenogenetica","Tonnoir, 1940"
3589,24474,"Psychoda severini","Tonnoir, 1922"
3590,24475,"Tinearia alternata","Say, 1824"
3591,24482,"Tinearia lativentris","Berdén, 1952"
3592,24489,"Psychoda surcoufi","Tonnoir, 1922"
3593,24503,"Psylliodes chalcomerus","Illiger, 1807"
3594,24504,"Psylliodes chrysocephalus","Linnaeus, 1758"
3595,24507,"Psylliodes dulcamare","Koch, 1803"
3596,24529,"Ptenidium brisoutii","Matthews, 1872"
3597,24532,"Ptenidium corpulentum","Allibert, 1847"
3598,24538,"Dermaleichus stellaris","Buchholz, 1869"
3599,24538,"Hartingia stellaris","Buchholz, 1869"
3600,24538,"Protalges stellaris","Buchholz, 1869"
3601,24538,"Pteralloptes gambettae","Oudemans, 1904"
3602,24540,"Pterella intricata","Meigen, 1824"
3603,24557,"Pteromalus inflexus","Ratzeburg, 1848"
3604,24559,"Pteromalus cyniphidis","Vikberg, & al., 2006"
3605,24570,"Pteromalus ericae","Walker, 1833"
3606,24570,"Pteromalus parvinucha","Thomson, 1878"
3607,24577,"Pteromalus tenuicornis","Foerster, 1841"
3608,24588,"Roptrocerus eccoptogastri","Ratzeburg, 1844"
3609,24590,"Pteromicra nigrimana","Meigen, 1830"
3610,24590,"Pteromicra sororcula","Meigen, 1830"
3611,24592,"Acarus pari","Linnaeus, 1758"
3612,24593,"Dermaleichus parinus","Koch, 1840"
3613,24619,"Cerobasis brittannicus","Harrison, 1916"
3614,24633,"Ptilium canaliculatum","Erichson, 1845"
3615,24646,"Pterolichus phoenicopteri","Mégnin & Trouessart, 1884"
3616,24647,"Pterolichus major","Mégnin & Trouessart, 1884"
3617,24656,"Ptinus moorei","Iablokoff-Khnzorian & Karapetyan, 1991"
3618,24698,"Pullimosina antennata","Duda, 1918"
3619,24712,"Oribata avenifera","Michael, 1884"
3620,24723,"Pycnogonum littorale","Ström, 1762"
3621,24753,"Pyrellia aenea","Zetterstedt, 1838"
3622,24753,"Pyrellia calida","Robineau-Desvoidy, 1830"
3623,24753,"Pyrellia ignita","Robineau-Desvoidy, 1830"
3624,24753,"Pyrellia serena","Meigen, 1826"
3625,24755,"Turbonilla rufa","Philippi, 1836"
3626,24785,"Minotetrastichus cyclogaster","Ratzeburg, 1844"
3627,24785,"Minotetrastichus ecus","Walker, 1839"
3628,24808,"Velleius dilatatus","Fabricius, 1787"
3629,24809,"Quedius assimilis","Nordmann, 1837"
3630,24817,"Quedius tristis","Gravenhorst, 1802"
3631,24825,"Quedius nigrocoeruleus","Fauvel, 1876"
3632,24828,"Quedius aridulus","Jansson, 1939"
3633,24846,"Rabdophaga inchbaldiana","Mik, 1886"
3634,24847,"Rabdophaga repenticola","Stelter, 1964"
3635,24848,"Rhabdophaga ramicola","Rübsaamen, 1916"
3636,24850,"Rabdophaga dubia","Kieffer, 1891"
3637,24852,"Rabdophaga gemmarum","Rübsaamen, 1916"
3638,24855,"Dasineura repentis","Skuhravá, 1986"
3639,24855,"Rabdophaga repentis","Skuhravá, 1986"
3640,24857,"Rabdophaga oculiperda","Rübsaamen, 1921"
3641,24858,"Dasineura marginemtorquens","Bremi, 1847"
3642,24859,"Rabdophaga noduli","Rübsaamen, 1895"
3643,24861,"Rabdophaga superna","Kieffer, 1897"
3644,24891,"Ragas minuta","Zetterstedt, 1842"
3645,24891,"Ragas saltella","Six, 1868"
3646,24901,"Raja fyllae","Lütken, 1888"
3647,24903,"Epidermoptes rallicola","Fain & Bochkov, 2003"
3648,24928,"Protapanteles calceatus","Haliday, 1834"
3649,24929,"Protapanteles marginatus","Nees, 1834"
3650,24933,"Ravinia haematodes","Meigen, 1826"
3651,24933,"Ravinia striata","Fabricius, 1794"
3652,24935,"Recilia coronifera","Marshall, 1866"
3653,24944,"Regulus ignicapillus","Temminck, 1820"
3654,24949,"Reichertella integrata","Walker, 1856"
3655,24961,"Plemeliella betulicola","Kieffer, 1889"
3656,24976,"Cylichnina umbilicata","Montagu, 1803"
3657,24999,"Rhadinopsylla isacantha","Smit, 1957"
3658,25022,"Rhagoletis signata","Meigen, 1826"
3659,25023,"Rhagoletis indifferens","Curran, 1932"
3660,25033,"Rhagonycha limbata","Thomson, 1864"
3661,25044,"Rhamphomyia bicolor","Macquart, 1823"
3662,25044,"Rhamphomyia pennata","Macquart, 1827"
3663,25045,"Rhamphomyia filata","Zetterstedt, 1842"
3664,25047,"Rhamphomyia subcinerascens","Collin, 1926"
3665,25050,"Rhamphomyia hirsutipes","Collin, 1926"
3666,25050,"Rhamphomyia serotina","De Meijere, 1918"
3667,25054,"Rhamphomyia gracilipes","Loew, 1840"
3668,25054,"Rhamphomyia squamigera","Loew, 1840"
3669,25056,"Rhamphomyia dispar","Zetterstedt, 1838"
3670,25059,"Rhamphomyia pulicaria","Loew, 1869"
3671,25061,"Rhamphomyia platyptera","Panzer, 1794"
3672,25063,"Rhamphomyia pulchra","Egger, 1860"
3673,25065,"Rhamphomyia nitidicollis","Frey, 1913"
3674,25067,"Rhamphomyia dentipes","Zetterstedt, 1842"
3675,25073,"Rhamphomyia propinqua","De Meijere, 1918"
3676,25080,"Rhamphomyia tenuirostris","Fallén, 1816"
3677,25085,"Rhantus notatus","Fabricius, 1781"
3678,25086,"Nartus grapii","Gyllenhal, 1808"
3679,25099,"Rhaphium zetterstedti","Parent, 1925"
3680,25100,"Rhaphium spinicoxa","Loew, 1850"
3681,25101,"Rhaphium discolor","Zetterstedt, 1838"
3682,25107,"Rhaphium bilamellatum","Becker, 1918"
3683,25108,"Rhaphium nemorum","Meigen, 1830"
3684,25114,"Rhaphium praerosum","Loew, 1850"
3685,25119,"Rheocricotopus dispar","Goetghebuer, 1913"
3686,25121,"Rheomorpha neizvestnovae","Lastockin, 1935"
3687,25132,"Halticoptera smaragdina","Walker, 1833"
3688,25136,"Rhingia austriaca","Meigen, 1830"
3689,25151,"Sternostomum rhinolethrum","Trouessart, 1895"
3690,25154,"Oppiella dubia","Hammer, 1962"
3691,25155,"Damaeosoma vitrinum","Hull, 1914"
3692,25161,"Gymnetron antirrhini","Paykull, 1800"
3693,25162,"Gymnetron asellus","Gravenhorst, 1807"
3694,25163,"Gymnetron collinum","Gyllenhal, 1813"
3695,25163,"Rhinusa collinum","Gyllenhal, 1813"
3696,25164,"Gymnetron hispidum","Brullé, 1832"
3697,25165,"Gymnetron linariae","Panzer, 1795"
3698,25166,"Gymnetron netum","Germar, 1821"
3699,25167,"Gymnetron tetrum","Fabricius, 1793"
3700,25168,"Gymnetron thapsicola","Germar, 1821"
3701,25171,"Rhipidia duplicata","Doane, 1900"
3702,25176,"Rhithrogena iridina","Sowa, 1971"
3703,25177,"Rhithrogena diaphana","Navas, 1916"
3704,25182,"Rhizocaulus verticillata","Linnaeus, 1758"
3705,25183,"Acanthococcus devoniensis","Green, 1896"
3706,25183,"Eriococcus devoniensis","Green, 1896"
3707,25184,"Acanthococcus greeni","Newstead, 1898"
3708,25184,"Eriococcus greeni","Newstead, 1898"
3709,25189,"Rhizoglyphus callae","Oudemans, 1924"
3710,25189,"Rhizoglyphus lucasii","Hughes, 1948"
3711,25189,"Tyroglyphus echinopus","Fumouze & Robin, 1868"
3712,25191,"Rhizoglyphus engeli","Van Eyndhoven, 1968"
3713,25191,"Rhizoglyphus hyacinthi","Banks, 1937"
3714,25191,"Rhizoglyphus solani","Oudemans, 1924"
3715,25193,"Cyanostolus aeneus","Richter, 1820"
3716,25198,"Rhizophagus parvulus","Paykull, 1800"
3717,25215,"Rhodacarus ancorae","Karg, 1971"
3718,25223,"Rhodeus sericeus","Pallas, 1776"
3719,25223,"Rhodeus sericeus","Bloch, 1782"
3720,25230,"Pempelia formosa","Haworth, 1811"
3721,25245,"Anoetus lanceocrinus","Oudemans, 1914"
3722,25245,"Anoetus tienhoveni","Oudemans, 1926"
3723,25245,"Histiostoma fimetarium","Canestrini & Berlese, 1882"
3724,25250,"Misopatha baccarum","Wachtl, 1883"
3725,25265,"Rhopalopyx elongatus","Wagner, 1952"
3726,25272,"Rhopalosifoninus staphyleae","Koch, 1854"
3727,25306,"Rhyacodrilus coccineus","Vejdovský, 1875"
3728,25309,"Rhyacodrilus subterraneus","Hrabe, 1931"
3729,25311,"Rhyacophila septentrionis","MacLachlan"
3730,25321,"Rynchotalona falcata","Sars, 1862"
3731,25341,"Phthiracarus canestrinii","Michael, 1898"
3732,25341,"Tritia lentula","Berlese, 1887"
3733,25352,"Rhizopertha dominica","Fabricius, 1792"
3734,25392,"Epidermoptes bifurcata","Rivolta, 1876"
3735,25399,"Gastrochaena dubia","Pennant, 1777"
3736,25404,"Metrioptera roeselii","Hagenbach, 1872"
3737,25411,"Rondania punctulata","Van der Wulp, 1869"
3738,25413,"Rondaniella variegata","Winnertz, 1863"
3739,25420,"Raja alba","Lacepède, 1803"
3740,25441,"Cuthona amoena","Alder & Hancock, 1845"
3741,25441,"Trinchesia amoena","Alder & Hancock, 1845"
3742,25442,"Cuthona rubescens","Picton & Brown, 1978"
3743,25442,"Trinchesia rubescens","Picton & Brown, 1978"
3744,25443,"Venerupis decussata","Linnaeus, 1758"
3745,25444,"Tapes philippinarum","Adams & Reeve, 1850"
3746,25444,"Venerupis philippinarum","Adams & Reeve, 1850"
3747,25446,"Rugilus scutellatus","Motschulsky, 1858"
3748,25453,"Nenteria breviunguiculata","Willmann, 1949"
3749,25453,"Pseuduropoda breviunguiculata","Willmann, 1949"
3750,25455,"Acalles hypocritus","Boheman, 1837"
3751,25459,"Leptura maculata","Poda, 1761"
3752,25459,"Strangalia maculata","Poda, 1761"
3753,25461,"Bryaxis laminata","Motschulsky, 1836"
3754,25464,"Rymosia minor","Landrock, 1925"
3755,25473,"Sabellaria spinulosa","Leuckart, 1849"
3756,25476,"Adelges abietis","Linnaeus, 1758"
3757,25480,"Phlyctidobia solmsi","Kieffer, 1906"
3758,25497,"Liocranum rutilans","Thorell, 1875"
3759,25503,"Sagra purpurea","Horn"
3760,25529,"Rhinosimus ruficollis","Linnaeus, 1760"
3761,25530,"Saltella scutellaris","Fallén, 1820"
3762,25539,"Caloglyphus rodionovi","Zachvatkin, 1941"
3763,25539,"Tyroglyphus berlesei","Michael, 1903"
3764,25540,"Tyroglyphus mycophagus","Berlese, 1881"
3765,25540,"Tyroglyphus mycophagus","Mégnin, 1874"
3766,25566,"Sapromyza sordida","Haliday, 1833"
3767,25571,"Sapromyza simplex","Loew, 1847"
3768,25575,"Sapromyza bipunctata","Meigen, 1830"
3769,25575,"Sapromyza quadricincta","Becker, 1895"
3770,25576,"Sapromyza quadripunctata","Linnaeus, 1767"
3771,25582,"Sarcophaga cruentata","Meigen, 1826"
3772,25582,"Sarcophaga nurus","Rondani, 1860"
3773,25585,"Sarcophaga setipennis","Rondani, 1860"
3774,25588,"Sarcophaga falculata","Pandellé, 1896"
3775,25589,"Sarcophaga scoparia","Pandellé, 1896"
3776,25590,"Sarcophaga schulzi","Müller, 1922"
3777,25590,"Sarcophaga vulgaris","Rohdendorf, 1937"
3778,25592,"Sarcophaga offuscata","Meigen, 1826"
3779,25593,"Sarcophaga iuvenis","Rondani, 1860"
3780,25593,"Sarcophaga juvenis","Rondani, 1860"
3781,25607,"Sarcophaga obscurata","Rohdendorf, 1937"
3782,25610,"Sarcophaga clathrata","Meigen, 1826"
3783,25613,"Sarcophaga laciniata","Pandellé, 1896"
3784,25614,"Sarcophaga vicina","Villeneuve, 1899"
3785,25617,"Sarcophaga frenata","Pandellé, 1896"
3786,25618,"Sarcophaga atropos","Meigen, 1826"
3787,25621,"Acarus scabiei","Linnaeus, 1758"
3788,25621,"Acarus sira","Linnaeus, 1758"
3789,25621,"Sarcoptes equi","Rainbow, 1906"
3790,25621,"Sarcoptes homines","Raspail, 1834"
3791,25621,"Sarcoptes suis","Seddon, 1952"
3792,25621,"Sarcoptes wombati","Railliet, 1893"
3793,25623,"Theridion blackwalli","Cambridge, 1871"
3794,25625,"Sargus reaumuri","Meigen, 1804"
3795,25628,"Sargus infuscatus","Meigen, 1822"
3796,25632,"Amphiascus tenellus","Sars, 1906"
3797,25634,"Coryne lovenii","Sars, 1846"
3798,25635,"Coryne sarsii","Lovén, 1836"
3799,25635,"Sarsia sarsii","Lovén, 1836"
3800,25638,"Protapanteles eugeni","Papp, 1972"
3801,25639,"Protapanteles falcatus","Nees, 1834"
3802,25640,"Protapanteles fausta","Nixon, 1973"
3803,25641,"Protapanteles lateralis","Haliday, 1834"
3804,25648,"Savignya frontata","Blackwall, 1833"
3805,25650,"Saxicola maura","Pallas, 1773"
3806,25655,"Scaeva unicolor","Curtis, 1834"
3807,25686,"Scaptodrosophila guyenoti","Burla, 1948"
3808,25688,"Scaptomyza apicalis","Hardy, 1849"
3809,25688,"Scaptomyza flaveola","Meigen, 1830"
3810,25689,"Scaptomyza incana","Meigen, 1830"
3811,25689,"Scaptomyza tetrasticha","Becker, 1908"
3812,25690,"Scaptomyza disticha","Duda, 1921"
3813,25691,"Eumaeus inexpectatus","Oudemans, 1903"
3814,25691,"Hyletastis inexpectatus","Oudemans, 1903"
3815,25696,"Scatella sorbillans","Haliday, 1839"
3816,25698,"Scatella aestuans","Haliday, 1833"
3817,25700,"Scathophaga semiatra","De Meijere, 1907"
3818,25700,"Scathophaga squalida","Meigen, 1826"
3819,25703,"Scathophaga maculipes","Zetterstedt, 1846"
3820,25705,"Scathophaga merdaria","Fabricius, 1794"
3821,25706,"Scathophaga spurca","Meigen, 1826"
3822,25711,"Scatophila flavitarsis","Zetterstedt, 1846"
3823,25711,"Scatophila laevigata","Loew, 1860"
3824,25715,"Scatopsciara falsaria","Winnertz, 1867"
3825,25715,"Scatopsciara vivida","Winnertz, 1867"
3826,25724,"Anarete coracina","Zetterstedt, 1851"
3827,25724,"Scatopsciara coracina","Zetterstedt, 1851"
3828,25724,"Scatopsciara quinquelineata","Macquart, 1834"
3829,25739,"Sceptonia nitida","Meigen, 1830"
3830,25745,"Oribata lucasi","Nicolet, 1855"
3831,25745,"Oribates michaeli","Hull, 1914"
3832,25752,"Halticoptera poreira","Walker, 1848"
3833,25776,"Schizohelea copiosus","Winnertz, 1852"
3834,25803,"Dugesia lugubris","Schmidt, 1861"
3835,25805,"Dugesia polychroa","Schmidt, 1861"
3836,25808,"Thinophilus versutus","Haliday, 1851"
3837,25816,"Rhizoglyphus elongatus","Banks, 1906"
3838,25816,"Schwiebea athiasae","Fain, 1977"
3839,25816,"Schwiebea codognoensis","Fain & Pagani, 1989"
3840,25817,"Acotyledon eurynympha","Oudemans, 1911"
3841,25817,"Schwiebea tshernyshevi","Zachvatkin, 1941"
3842,25817,"Tyroglyphus erynympha","Oudemans, 1911"
3843,25827,"Sciapus vialis","Raddatz, 1873"
3844,25830,"Sciapus lugens","Meigen, 1824"
3845,25836,"Sciapus regalis","Meigen, 1824"
3846,25838,"Sciara thomae","Linnaeus, 1767"
3847,25839,"Sciara armata","Winnertz, 1867"
3848,25846,"Sciara marginata","Mohrig & Krivosheina, 1983"
3849,25883,"Scleroprocta danica","Nielsen, 1923"
3850,25889,"Lumbrineris fragilis","Müller, 1766"
3851,25893,"Scoliocentra villosula","Czerny, 1924"
3852,25948,"Psetta maxima","Linnaeus, 1758"
3853,25965,"Scotina palliardi","Koch, 1881"
3854,26003,"Megninia ibidis","Trouessart, 1885"
3855,26003,"Scutomegninia ibidis","Trouessart, 1885"
3856,26006,"Scutovertex ovalis","Oudemans, 1900"
3857,26009,"Pteronyssoides atticorae","Cerny, 1975"
3858,26009,"Pteronyssoides besselingi","Oudemans, 1925"
3859,26009,"Pteronyssoides bifurcatus","Hall, 1912"
3860,26009,"Pteryonyssus obscurus","Berlese, 1884"
3861,26009,"Trouessartia obscurus","Berlese, 1884"
3862,26032,"Scymnus mimulus","Capra & Fürsch, 1967"
3863,26055,"Sebastes marinus","Linnaeus, 1758"
3864,26080,"Lamprotatus clavigerum","Thomson, 1876"
3865,26088,"Selandria sixii","Snellen van Vollenhoven, 1858"
3866,26102,"Sellnickochthonius rostratus","Krivolutsky, 1975"
3867,26103,"Brachychthonius arcticus","Hammer, 1952"
3868,26103,"Brachychthonius gygeri","Schweizer, 1963"
3869,26103,"Brachychthonius obscurus","Krivolutsky, 1966"
3870,26103,"Brachychthonius semiornatus","Evans, 1952"
3871,26103,"Brachychthonius striatus","Willmann, 1956"
3872,26105,"Brachychochthonius suecicus","Forsslund, 1942"
3873,26105,"Brachychthonius jugatus","Niedbala, 1972"
3874,26105,"Brachychthonius jugatus","Forsslund, 1942"
3875,26126,"Pediculus cerambycinus","Scopoli, 1763"
3876,26126,"Trichodactylus xylocopa","Müller, 1776"
3877,26127,"Trichotarsus manicati","Giard, 1900"
3878,26134,"Senotainia melaleuca","Meigen, 1824"
3879,26140,"Sepedon haeffneri","Fallén, 1820"
3880,26154,"Sepsis hilaris","Meigen, 1826"
3881,26154,"Sepsis incisa","Strobl, 1894"
3882,26155,"Sepsis pilipes","Van der Wulp, 1871"
3883,26156,"Sepsis meijerei","Duda, 1926"
3884,26157,"Sepsis tonsa","Duda, 1926"
3885,26160,"Sepsis pectoralis","Macquart, 1835"
3886,26168,"Sericomyia borealis","Fallén, 1816"
3887,26170,"Sericostoma pedemontanum","MacLachlan"
3888,26171,"Sericostoma timidum","Hagen, 1864"
3889,26171,"Sericostoma turbatum","MacLachlan, 1876"
3890,26177,"Ephemerella ignita","Poda, 1761"
3891,26177,"Ephemerella torrentium","Bengtsson, 1917"
3892,26180,"Serromyia nitens","Goetghebuer, 1920"
3893,26180,"Serromyia spinosipes","Kieffer, 1919"
3894,26205,"Dendroica coronata","Linnaeus, 1766"
3895,26222,"Paraleius leontonychus","Berlese, 1910"
3896,26229,"Protolichus lunula","Robin, 1877"
3897,26229,"Pterolichus lunula","Robin, 1877"
3898,26231,"Sigalion mathildae","Audouin & Milne-Edwards, 1830"
3899,26250,"Setisquamalonchaea fumosa","Egger, 1862"
3900,26250,"Silba setisquama","Czerny, 1934"
3901,26273,"Xandarovula patula","Pennant, 1777"
3902,26276,"Simocephalus exspinosus","De Geer, 1778"
3903,26282,"Simulium cambriense","Davies, 1967"
3904,26286,"Simulium brevicaule","Davies, 1966"
3905,26290,"Simulium nitidifrons","Edwards, 1920"
3906,26292,"Simulium subexcisum","Edwards, 1915"
3907,26293,"Simulium salopiense","Edwards, 1927"
3908,26299,"Simulium pratorum","Friedrichs, 1920"
3909,26301,"Simulium austeni","Edwards, 1915"
3910,26303,"Simulium sublacustre","Davies, 1966"
3911,26304,"Simulium spinosum","Doby & Deblock, 1957"
3912,26308,"Simulium verna","Macquart, 1826"
3913,26329,"Sinoxylon sexdentatum","Olivier, 1790"
3914,26330,"Sinoxylon conigerum","Gerstaecker, 1855"
3915,26338,"Siphlonurus linnaeanus","Eaton, 1871"
3916,26338,"Siphlurella linnaeanus","Eaton, 1871"
3917,26343,"Siphona mesnili","Andersen, 1982"
3918,26346,"Siphona urbana","Harris, 1780"
3919,26369,"Sirocalodes nigrinus","Marsham, 1802"
3920,26382,"Sitodiplosis aurantiaca","Wagner, 1866"
3921,26391,"Sitona ononidis","Sharp, 1866"
3922,26426,"Smerinthus ocellata","Linnaeus, 1758"
3923,26440,"Sminthurus aquaticus","Bourlet, 1842"
3924,26453,"Sminthurus niger","Lubbock, 1868"
3925,26463,"Smittia foliata","Kieffer, 1906"
3926,26481,"Pterolichus rehbergi","Canestrini & Berlese, 1880"
3927,26482,"Soldanellonyx lacustris","Lundblad, 1920"
3928,26499,"Solmaris corona","Keferstein & Ehlers, 1861"
3929,26522,"Foersterella flavipes","Foerster, 1841"
3930,26531,"Spanochaeta longitarsis","Stein, 1900"
3931,26546,"Belba torva","Oudemans, 1897"
3932,26546,"Damaeus quadrihastatus","Märkel & Meyer, 1960"
3933,26549,"Spaziphora falleni","Schiner, 1864"
3934,26549,"Spaziphora fallenii","Schiner, 1864"
3935,26549,"Spaziphora fascipes","Becker, 1894"
3936,26550,"Specaria josinae","Vejdovský, 1883"
3937,26588,"Argynnis aglaja","Linnaeus, 1758"
3938,26589,"Sphaericus gibbioides","Boieldieu, 1854"
3939,26598,"Sphaeriestes ater","Paykull, 1798"
3940,26612,"Sphaerodoropsis minuta","Webster & Benedict, 1887"
3941,26614,"Laelaps holothyroides","Leonardi, 1896"
3942,26617,"Sphaeromias goetghebueri","De Meijere, 1946"
3943,26618,"Sphaeromias candidatus","Loew, 1856"
3944,26628,"Sphaerophoria picta","Meigen, 1822"
3945,26631,"Sphaerophoria dubia","Zetterstedt, 1849"
3946,26631,"Sphaerophoria sarmatica","Bankowska, 1964"
3947,26633,"Sphaerophoria nitidicollis","Zetterstedt, 1849"
3948,26634,"Sphaerophoria reducta","Lucas, 1969"
3949,26641,"Sphecodes fuscipennis","Germar, 1819"
3950,26645,"Sphecodes fasciatus","von Hagens, 1882"
3951,26668,"Sphegina kimakowiczi","Strobl, 1897"
3952,26669,"Sphegina clavata","Scopoli, 1763"
3953,26674,"Sphex rufocinctus","Brullé, 1833"
3954,26690,"Spiculopteragia spiculoptera","Gushanskaya, 1934"
3955,26703,"Spilogona nupta","Zetterstedt, 1845"
3956,26703,"Spilogona vana","Zetterstedt, 1845"
3957,26705,"Spilogona glauca","Stein, 1916"
3958,26736,"Spiniphora domestica","Wood, 1906"
3959,26737,"Spiniphora immaculata","Strobl, 1894"
3960,26739,"Spiniphora helicivora","Dufour, 1841"
3961,26743,"Pteroptus acuminatus","Koch, 1836"
3962,26743,"Spinturnix noctulae","Oudemans, 1910"
3963,26747,"Pteroptus myoti","Kolenati, 1856"
3964,26747,"Spinturnix murinus","Oudemans, 1910"
3965,26748,"Diplostaspis mystacinus","Kolenati, 1857"
3966,26749,"Pteroptus plecotinus","Koch, 1839"
3967,26749,"Spinturnix plecoti","Oudemans, 1902"
3968,26750,"Carduelis spinus","Linnaeus, 1758"
3969,26752,"Paraspio decorata","Bobretzky, 1870"
3970,26752,"Spio decoratus","Bobretzky, 1870"
3971,26759,"Chrysallida pellucida","Dillwyn, 1817"
3972,26761,"Pomatoceros lamarcki","Quatrefages, 1866"
3973,26762,"Pomatoceros triqueter","Linnaeus, 1758"
3974,26764,"Spirontocaris lilljeborgii","Danielssen, 1859"
3975,26765,"Spiroris borealis","Daudin, 1800"
3976,26787,"Bayeria capitigena","Bremi, 1847"
3977,26787,"Dasineura subpatula","Bremi, 1847"
3978,26787,"Spurgia capitigena","Bremi, 1847"
3979,26788,"Leuciscus cephalus","Linnaeus, 1758"
3980,26809,"Bruchus bixae","Drapiez, 1820"
3981,26810,"Dipurena gemmifera","Forbes, 1848"
3982,26810,"Sarsia gemmifera","Forbes, 1848"
3983,26811,"Coryne producta","Wright, 1858"
3984,26811,"Sarsia producta","Wright, 1858"
3985,26817,"Stearibia foveolata","Meigen, 1826"
3986,26824,"Acarus musculi","Schrank, 1803"
3987,26825,"Ceratonyssus occidentalis","Ewing, 1933"
3988,26828,"Stegana curvinervis","Fallén, 1823"
3989,26831,"Steganacarus karamani","Tarman, 1962"
3990,26832,"Phthiracarus berlesei","Oudemans, 1915"
3991,26835,"Steganacarus punctulatus","Sergenko, 1985"
3992,26840,"Stegopterna richteri","Enderlein, 1930"
3993,26840,"Stegopterna trigonium","Lundström, 1911"
3994,26853,"Stemonocera abrotani","Meigen, 1826"
3995,26859,"Stempellinella minor","Edwards, 1929"
3996,26860,"Sminthurides stachi","Jeannenot, 1955"
3997,26862,"Stenacis triradiatus","Nalepa, 1892"
3998,26896,"Stenochironomus occultus","Kieffer, 1924"
3999,26897,"Stenochironomus tubanticus","Kruseman, 1933"
4000,26899,"Anisorus quercus","Götz, 1783"
4001,26958,"Ischnochiton albus","Linnaeus, 1767"
4002,26958,"Stenosemus albus","Linnaeus, 1767"
4003,26964,"Geophilus linearis","Koch, 1835"
4004,26970,"Leptura bifasciata","Müller, 1776"
4005,26971,"Leptura melanura","Linnaeus, 1758"
4006,26972,"Leptura nigra","Linnaeus, 1758"
4007,26982,"Stenus foraminosus","Erichson, 1840"
4008,26995,"Stenus vafellus","Erichson, 1839"
4009,27045,"Stenus rogeri","Kraatz, 1857"
4010,27075,"Catharacta skua","Brünnich, 1764"
4011,27081,"Sterna sandvicensis","Cabot, 1847"
4012,27081,"Thalasseus acuflavidus","Cabot, 1847"
4013,27086,"Thalasseus sandvicensis","Latham, 1787"
4014,27090,"Sterna albifrons","Pallas, 1764"
4015,27091,"Gibbula cineraria","Linnaeus, 1758"
4016,27092,"Gibbula pennanti","Philippi, 1846"
4017,27093,"Gibbula umbilicalis","Da Costa, 1778"
4018,27097,"Mecostethus grossus","Linnaeus, 1758"
4019,27098,"Stethorus pusillus","Herbst, 1797"
